ID;token;entity_type
19288;تشتهر;O
19289;المدينه;O
19290;بمبني;O
19291;الكونجرس;O
19292;الشكل;O
19293;الاسطواني;O
19294;وجسر;O
19295;جوسيلينو;O
19296;كوبيتشيك;O
19297;يعتبر;O
19298;الفنون;O
19299;المعماريه;O
19300;البرازيل;B-LOC
19301;برازيليا;B-LOC
19302;ريو;B-LOC
19303;دي;I-LOC
19304;جانيروليس;I-LOC
19305;وجهه;O
19306;سياحيه;O
19307;اكثر;O
19308;اثاره;O
19309;وتشويق;O
19310;ريو;B-LOC
19311;دي;I-LOC
19312;جانيرو;I-LOC
19313;بشواطئها;O
19314;الذهبيه;O
19315;وجبالها;O
19316;الخلابه;O
19317;ورقصات;O
19318;السامبا;O
19319;ومباريات;B-AC
19320;كره;I-AC
19321;القدم;I-AC
19322;المذهله;O
19323;لطالما;O
19324;مثلت;O
19325;شواطئ;B-LF
19326;ريو;I-LF
19327;اغراء;I-LF
19328;للزوار;O
19329;وخاصه;O
19330;شاطئ;B-LF
19331;كوباكابانا;I-LF
19332;رمز;O
19333;الاحتفالات;O
19334;بالاضافه;O
19335;لشاطئ;B-LF
19336;ايبانبما;I-LF
19337;الحيوي;O
19338;المعلم;O
19339;الاكثر;O
19340;شهره;O
19341;المدينه;O
19342;تمثال;O
19343;المسيح;O
19344;المخلص;O
19345;يقع;O
19346;علو;O
19347;710;O
19348;متر;O
19349;قمه;B-LF
19350;كوركوفادو;I-LF
19351;ويعد;O
19352;رمز;O
19353;المدينه;O
19354;الاماكن;O
19355;الممتعه;O
19356;جبل;B-LF
19357;السكر;I-LF
19358;المتكون;O
19359;الكوارتز;O
19360;والجرانيت;O
19361;ويكون;O
19362;الوصول;B-AC
19363;بواسطه;I-AC
19364;تلفريك;I-AC
19365;ويتمتع;O
19366;السياح;O
19367;بزياره;B-AC
19368;حديقه;I-AC
19369;تيجوكا;I-AC
19370;الوطنيه;I-AC
19371;اكبر;O
19372;الغابات;B-LF
19373;الحضريه;O
19374;العالم;O
19375;ريو;B-LF
19376;دي;I-LF
19377;جانيرو;I-LF
19378;فوز;B-LF
19379;دو;I-LF
19380;ايغواسوتعد;I-LF
19381;فوز;B-LF
19382;دو;I-LF
19383;ايغواسو;I-LF
19384;احدي;O
19385;اجمل;O
19386;العجائب;O
19387;الطبيعيه;O
19388;عباره;O
19389;سلسله;B-LF
19390;الشلالات;I-LF
19391;نهر;B-LF
19392;ايغواسو;I-LF
19393;الواقع;O
19394;حدود;O
19395;البرازيل;B-LOC
19396;والارجنتين;B-LOC
19397;الشلالات;B-LF
19398;نفسها;O
19399;تخطف;O
19400;الانفاس;O
19401;الغابات;B-LF
19402;الخضراء;I-LF
19403;المحيطه;O
19404;تزيد;O
19405;روعتها;O
19406;والمكان;O
19407;يولد;O
19408;شعور;O
19409;الراحه;O
19410;والاسترخاء;O
19411;الطبيعه;O
19412;الخلابه;O
19413;ي;O
19414;فوز;O
19415;دو;O
19416;ايغواسو;O
19417;سالفادور;O
19418;تمتلك;O
19419;سالفادور;O
19420;طاقه;O
19421;وجمال;O
19422;تمتلكه;O
19423;القليل;O
19424;المدن;O
19425;وتلقب;O
19426;بمدينه;O
19427;السعاده;O
19428;فهي;O
19429;مدينه;O
19430;قديمه;O
19431;تاريخيه;O
19432;تحتوي;O
19433;اجمل;O
19434;المتاحف;O
19435;والشواطئ;O
19436;والثقافه;O
19437;الحيويه;O
19438;واكبر;O
19439;الاحتفالات;O
19440;وكرنفالات;O
19441;يعتبر;O
19442;مركز;O
19443;المدينه;O
19444;كمتحف;O
19445;حي;O
19446;للعماره;O
19447;القرن;O
19448;الثامن;O
19449;عشر;O
19450;والتاسع;O
19451;عشر;O
19452;وتتميز;O
19453;المدينه;O
19454;باجوائها;O
19455;الحيويه;O
19456;يكثر;O
19457;عزف;O
19458;الموسيقي;O
19459;والرقص;O
19460;التقليدي;O
19461;الشوارع;O
19462;وتتطبع;O
19463;المدينه;O
19464;بالثقافه;O
19465;الافريقيه;O
19466;الطعام;O
19467;والتقاليد;O
19468;الشواطئ;O
19469;فهي;O
19470;تشتهر;O
19471;المدينه;O
19472;ياتي;O
19473;الزوار;O
19474;مكان;O
19475;للسباحه;O
19476;والغوص;O
19477;وركوب;O
19478;الامواج;O
19479;والابحار;O
19480;المياه;O
19481;الصافيه;O
19482;سالفادور;O
19483;ماناوس;O
19484;ماناوس;O
19485;اكبر;O
19486;مدينه;O
19487;ولايه;O
19488;الامازون;O
19489;وتعد;O
19490;مدخلا;O
19491;لغابات;B-LF
19492;الامازون;I-LF
19493;اكبر;O
19494;مدن;O
19495;البرازيل;O
19496;تعتبر;O
19497;المدينه;O
19498;مركزا;O
19499;تجاريا;O
19500;وتشتهر;O
19501;بصناعه;O
19502;المطاط;O
19503;وصناعات;O
19504;الخام;O
19505;الاخري;O
19506;وتمتلك;O
19507;ماناوس;O
19508;مناطق;O
19509;سياحيه;O
19510;رائعه;O
19511;شلال;O
19512;باريساتيوب;O
19513;المحاط;O
19514;باجمل;O
19515;المناظر;O
19516;الطبيعيه;O
19517;حديقه;O
19518;جاو;O
19519;الوطنيه;O
19520;اكبر;O
19521;حدائق;O
19522;البرازيل;O
19523;وتضم;O
19524;العديد;O
19525;النباتات;O
19526;والحيوانات;O
19527;والوديان;B-LF
19528;والتلال;B-LF
19529;الخلابه;I-LF
19530;ويعد;O
19531;متحف;O
19532;العلوم;O
19533;الطبيعيه;O
19534;وجهه;O
19535;تحظر;O
19536;بشعبيه;O
19537;لاحتوائه;O
19538;الانهار;B-LF
19539;والغابات;I-LF
19540;والحيوانات;O
19541;والاسماك;O
19542;ماناوس;O
19543;اوليندا;O
19544;تسمي;O
19545;ريسيفي;O
19546;ب;O
19547;فينيسيا;O
19548;البرازيل;O
19549;لطرقها;O
19550;المائيه;O
19551;العديده;O
19552;وجسورها;O
19553;الجميله;O
19554;تعد;O
19555;ريسيفي;O
19556;اكثر;O
19557;المدن;O
19558;اثاره;O
19559;انها;O
19560;تمتلك;O
19561;ثقافه;O
19562;وترفيه;O
19563;ومطاعم;O
19564;نابضه;O
19565;بالحياه;O
19566;وتعتبر;O
19567;منطقه;O
19568;انتيغو;O
19569;ريسيفي;O
19570;تشبه;O
19571;جزيره;O
19572;محاطه;O
19573;بالقنوات;O
19574;المركز;O
19575;التاريخي;O
19576;والثقافي;O
19577;للمدينه;O
19578;ولاتزال;O
19579;المدينه;O
19580;تحمل;O
19581;الطابع;O
19582;الهولندي;O
19583;الاستعمار;O
19584;مبانيها;O
19585;قلعه;O
19586;سينكو;O
19587;بونتاس;O
19588;وتعتبر;O
19589;شواطئ;O
19590;ريسيفي;O
19591;افضل;O
19592;شواطئ;O
19593;البرازيل;O
19594;فهي;O
19595;محاطه;O
19596;بالفنادق;O
19597;والمطاعم;O
19598;وتتميز;O
19599;برمالها;O
19600;البيضاء;O
19601;الناعمه;O
19602;والمياه;O
19603;الزرقاء;O
19604;الصافيه;O
19605;ريسيفي;O
19606;فورتاليزا;O
19607;رغم;O
19608;عزلتها;O
19609;تعد;O
19610;فورتاليزا;O
19611;اكبر;O
19612;مدن;O
19613;البرازيل;O
19614;وجهه;O
19615;سياحيه;O
19616;محبوبه;O
19617;لشواطئها;O
19618;واجوائها;O
19619;الاحتفاليه;O
19620;وقري;O
19621;الصيد;O
19622;الرائعه;O
19623;سنترو;O
19624;اقدم;O
19625;جزء;O
19626;المدينه;O
19627;اجمل;O
19628;المناطق;O
19629;للتجول;O
19630;والتسوق;O
19631;ويعد;O
19632;شاطئ;B-LF
19633;برايا;I-LF
19634;دو;I-LF
19635;فوتورو;I-LF
19636;شاطئ;B-LF
19637;يحظي;O
19638;بشعبيه;O
19639;كبيره;O
19640;بالاضافه;O
19641;لشاطئ;B-LF
19642;ميرليس;I-LF
19643;وموكورايب;I-LF
19644;ويوفران;O
19645;فنادق;O
19646;ومطاعم;O
19647;ويقوم;O
19648;الزوار;O
19649;بركوب;B-AC
19650;الامواج;I-AC
19651;والسباحه;B-AC
19652;والغوص;I-AC
19653;فورتاليزا;O
19654;ساو;O
19655;باولو;O
19656;–;O
19657;السياحه;O
19658;البرازيل;O
19659;ساو;O
19660;باولو;O
19661;اكبر;O
19662;مدينه;O
19663;البرايل;O
19664;اكبر;O
19665;مدن;O
19666;العالم;O
19667;واكثرها;O
19668;ازدحاما;O
19669;وحيويه;O
19670;تعرف;O
19671;المدينه;O
19672;بناطحات;O
19673;السحاب;O
19674;ومراكز;O
19675;التسوق;O
19676;وصالات;O
19677;الفن;O
19678;والمسارح;O
19679;وتشتهر;O
19680;بغاباتها;B-LF
19681;الرائعه;O
19682;والحدائق;O
19683;العائليه;O
19684;منتزه;O
19685;ايبرابويرا;O
19686;اكبر;O
19687;منتزه;O
19688;المدينه;O
19689;ويعد;O
19690;السوق;O
19691;البلدي;O
19692;اقدم;O
19693;الاسواق;O
19694;المدينه;O
19695;ورمزا;O
19696;ويتجه;O
19697;الزوار;O
19698;لكاتدرائيه;O
19699;سان;O
19700;بابلو;O
19701;الضخمه;O
19702;المبنيه;O
19703;الطراز;O
19704;القوطي;O
19705;تضج;O
19706;المدينه;O
19707;بالحياه;O
19708;والصخب;O
19709;وتعرف;O
19710;باحتوائها;O
19711;افضل;O
19712;طعام;O
19713;برازيلي;O
19714;الدوله;O
19715;للتعرف;O
19716;مدن;O
19717;البرازيل;O
19718;السياحيه;O
19719;يمكنك;O
19720;قراءه;O
19721;مقال;O
19722;مدينه;O
19723;سياحيه;O
19724;البرازيل;O
19725;عوامل;O
19726;جذب;O
19727;السياح;O
19728;البرازيل;O
19729;يوجد;O
19730;العديد;O
19731;الاسباب;O
19732;والعوامل;O
19733;تدفع;O
19734;السياح;O
19735;لزياره;O
19736;البرازيل;O
19737;وفيما;O
19738;ياتي;O
19739;ذكر;O
19740;لاهمها;O
19741;];O
19742;٢;O
19743;];O
19744;كثره;O
19745;الشواطئ;O
19746;تشتمل;O
19747;البرازيل;O
19748;طول;O
19749;حدودها;O
19750;الساحليه;O
19751;حوالي;O
19752;200;O
19753;شاطئ;O
19754;بالاضافه;O
19755;شواطئ;O
19756;الجزر;O
19757;التابعه;O
19758;للبلاد;O
19759;المحيط;B-LF
19760;الاطلسي;B-LF
19761;وبالتالي;O
19762;البرازيل;O
19763;وجهه;O
19764;سياحيه;O
19765;مناسبه;O
19766;لمحبي;O
19767;الاجواء;O
19768;الشاطئيه;O
19769;والرياضات;O
19770;المائيه;O
19771;تنوع;O
19772;المناظر;O
19773;الطبيعيه;O
19774;تشتمل;O
19775;البرازيل;O
19776;62;O
19777;متنزها;O
19778;وطنيا;O
19779;وعدد;O
19780;كبير;O
19781;المحميات;O
19782;ونهر;B-LF
19783;الامازون;I-LF
19784;الشهير;O
19785;وشلالات;B-LF
19786;الغابه;O
19787;المطيره;O
19788;وشلالات;B-LF
19789;اجوازو;I-LF
19790;وغيرها;O
19791;الكثير;O
19792;المعالم;O
19793;الطبيعيه;O
19794;];O
19795;٣;O
19796;];O
19797;الرياضه;O
19798;تعتبر;O
19799;البرازيل;O
19800;موطنا;O
19801;لافضل;O
19802;منتخب;O
19803;مستوي;O
19804;العالم;O
19805;كره;O
19806;القدم;O
19807;اذ;O
19808;يمتاز;O
19809;الشعب;O
19810;البرازيل;O
19811;بحب;O
19812;الرياضه;O
19813;بشكل;O
19814;كبير;O
19815;وبالتالي;O
19816;للزوار;O
19817;تفويت;O
19818;فرصه;O
19819;ممارسه;O
19820;كره;O
19821;القدم;O
19822;ماهيه;O
19823;الانشطه;O
19824;يرغب;O
19825;السائح;O
19826;ممارستها;O
19827;كالاتي;O
19828;];O
19829;١٠;O
19830;];O
19831;المشي;O
19832;ومشاهده;O
19833;المعالم;O
19834;السياحيه;O
19835;يعد;O
19836;الوقت;O
19837;الافضل;O
19838;للمشي;O
19839;ومشاهده;O
19840;المعالم;O
19841;السياحيه;O
19842;فصل;O
19843;الشتاء;O
19844;يمتد;O
19845;شهري;O
19846;ايارمايو;O
19847;وايلولسبتمبر;O
19848;تتراوح;O
19849;درجات;O
19850;الحراره;O
19851;20°;O
19852;30°;O
19853;زياره;O
19854;منطقه;O
19855;بانتانال;O
19856;يفضل;O
19857;زياره;O
19858;اكبر;O
19859;الاراضي;O
19860;الرطبه;O
19861;الاستوائيه;O
19862;العالم;O
19863;(;O
19864;بانتانال;O
19865;);O
19866;بموسم;O
19867;الجفاف;O
19868;شهري;O
19869;ايارمايو;O
19870;وايلولسبتمبر;O
19871;مشاهده;O
19872;الطيور;O
19873;يعد;O
19874;الوقت;O
19875;الافضل;O
19876;لمشاهده;O
19877;الطيور;O
19878;الفتره;O
19879;الممتده;O
19880;شهري;O
19881;تموزيوليو;O
19882;وايلولسبتمبر;O
19883;تظهر;O
19884;الاعشاب;O
19885;سطح;O
19886;المستنقعات;O
19887;يشكل;O
19888;بيئه;O
19889;مناسبه;O
19890;ومنطقه;O
19891;سكن;O
19892;لانواع;O
19893;عديده;O
19894;الطيور;O
19895;ممارسه;O
19896;رياضه;O
19897;ركوب;O
19898;الامواج;O
19899;يعد;O
19900;الوقت;O
19901;الافضل;O
19902;لممارسه;O
19903;الرياضات;O
19904;المائيه;O
19905;تموزيوليو;O
19906;وشباطفبراير;O
19907;متوسط;O
19908;سرعه;O
19909;الرياح;O
19910;(;O
19911;37;O
19912;كمساعه;O
19913;);O
19914;23;O
19915;ميل;O
19916;الساعه;O
19917;ويفضل;O
19918;ممارسه;O
19919;ركوب;O
19920;الواح;O
19921;التزلج;O
19922;الشراعي;O
19923;ايارمايو;O
19924;وشباطفبراير;O
19925;ولمعرفه;O
19926;مزيد;O
19927;المعلومات;O
19928;دوله;O
19929;البرازيل;O
19930;يمكنك;O
19931;قراءه;O
19932;مقال;O
19933;معلومات;O
19934;عامه;O
19935;دوله;O
19936;البرازيل;O
19937;اهم;O
19938;الاماكن;O
19939;السياحيه;O
19940;البرازيل;O
19941;تضم;O
19942;البرازيل;O
19943;العديد;O
19944;الاماكن;O
19945;والمعالم;O
19946;السياحيه;O
19947;الرائعه;O
19948;وفيما;O
19949;ياتي;O
19950;ذكر;O
19951;لاهمها;O
19952;];O
19953;٩;O
19954;];O
19955;شلالات;O
19956;اجوازو;O
19957;توجد;O
19958;الشلالات;O
19959;حدود;O
19960;البرازيل;O
19961;والارجنتين;O
19962;وباراغواي;O
19963;وتعتبر;O
19964;واحده;O
19965;اكبر;O
19966;الشلالات;O
19967;مستوي;O
19968;العالم;O
19969;ويصل;O
19970;ارتفاع;O
19971;بعضها;O
19972;80م;O
19973;تمثال;O
19974;المسيح;O
19975;الفادي;O
19976;تمثال;O
19977;حجري;O
19978;ضخم;O
19979;للسيد;O
19980;يسوع;O
19981;المسيح;O
19982;بمدينه;O
19983;ريو;O
19984;دي;O
19985;جانيرو;O
19986;يعتبر;O
19987;واحدا;O
19988;اكثر;O
19989;المعالم;O
19990;جذبا;O
19991;للسياح;O
19992;والزوار؛;O
19993;كونه;O
19994;عجائب;O
19995;الدنيا;O
19996;السبع;O
19997;الجديده;O
19998;ورمز;O
19999;ديني;O
20000;المجتمع;O
20001;الكاثوليكي;O
20002;ارخبيل;O
20003;فرناندو;O
20004;دي;O
20005;نورونا;O
20006;متنزه;O
20007;بحري;O
20008;وطني;O
20009;محمي;O
20010;يشتمل;O
20011;21;O
20012;جزيره;O
20013;خلابه;O
20014;والعديد;O
20015;الشواطئ;B-LF
20016;جبل;B-LF
20017;بائو;I-LF
20018;دي;I-LF
20019;اكوكار;I-LF
20020;جبل;O
20021;صخري;O
20022;ضخم;O
20023;محاط;O
20024;بالمياه;O
20025;مدينه;O
20026;ريو;O
20027;دي;O
20028;جانيرو;O
20029;منتزه;O
20030;لينسويس;O
20031;مارنيانسيس;O
20032;الوطني;O
20033;يوجد;O
20034;شمال;O
20035;البرازيل;O
20036;ويشتمل;O
20037;اراض;O
20038;صحراويه;O
20039;وبحيرات;O
20040;ولمعرفه;O
20041;مزيد;O
20042;المعلومات;O
20043;اهم;O
20044;المعالم;O
20045;السياحيه;O
20046;البرازيل;O
20047;يمكنك;O
20048;قراءه;O
20049;مقال;O
20050;اهم;O
20051;المعالم;O
20052;السياحيه;O
20053;البرازيل;O
